Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
2014/9/21,29829733124,9.80993611,5402753935,13297450,2227543,26974,115780.0786,0.200344947,21939,6.383333333,1781219.2,259497.7134,28.20571646,3.610873292,5180652.93,875032.1061,49329319,121411,485,172794,58629,47199708,63151,406.3
2014/9/22,29829733124,10.88655821,5333585348,13301375,2232406,28350,178690.539,0.249242941,21978,6.733333333,1577856.3,232806.52,23.02565887,4.615993533,4898291.212,507462.7293,34182377,85247,522,175943,65891,47268234,68526,400.98
2014/9/23,29829733124,11.60787131,5628078450,13305150,2237581,30999,365930.7612,0.262880654,22017,7.4,1601478,223909.4556,22.51163902,3.628204931,5500695.697,738732.1412,44139679,104349,447,166664,68439,47339374,71140,423
2014/9/24,29829733124,13.42090123,5748387370,13309225,2242964,35604,514563.1131,0.283511384,22063,7.283333333,1765648.08,241703.5845,21.77017262,3.119231471,12703948.85,957227.8191,56605228,131058,531,171434,75798,47420478,81104,431.91
2014/9/25,29829733124,13.07804471,5432891464,13313300,2248618,32504,330798.7328,0.284190792,22109,7.3,1668231.04,241703.5845,21.50780053,3.686992641,6189931.289,686077.5817,45246389,110876,517,167940,74180,47498042,77564,408.08
2014/9/26,34661425924,47.43930673,5395279766,13317075,2253475,31088,230556.1856,0.266941311,22149,7.25,1548445.08,260177.3531,21.13110456,3.282902576,4146170.298,596150.4681,47166952,116421,539,149986,69279,47571320,73278,405.14
2014/9/27,34661425924,11.34818893,5337967004,13320275,2257716,27862,253165.1903,0.294388376,22186,8.2,1286776.14,220547.69,19.22225419,3.729467796,2409099.758,532351.156,34502943,86098,504,145374,61574,47638262,66942,400.74
2014/9/28,34661425924,11.08075213,5063025000,13323750,2262294,25292,180009.9866,0.30399046,22228,7.583333333,1324680,239501.0072,21.29710611,3.751081475,3971546.275,453805.8176,35314615,92933,515,213832,56893,47700462,62200,380
2014/9/29,34661425924,11.45663317,5090190768,13327200,2267085,28382,196725.8566,0.291024802,22268,8.2,1321894.34,237777.9783,18.03821268,2.123610003,7778308.242,654029.3292,62247510,162977,492,152629,68262,47773745,73283,381.94
2014/9/30,34661425924,12.33293377,5101373770,13331000,2271978,32906,209920.7146,0.290167583,22312,7.5,1458738.04,261900.3819,18.56136964,2.820915503,5461742.926,631639.8353,51711511,135133,374,184554,75290,47852335,78590,382.67
2014/10/1,34661425924,12.63437263,5137430974,13334625,2276636,33436,273949.2772,0.301020734,22355,7.75,1401226.99,249839.1801,17.91919115,2.476036938,7052814.382,731277.1057,56591522,146888,469,184739,74675,47930532,78197,385.27
2014/10/2,34661425924,11.80636226,5013209451,13338325,2281135,30712,269335.3439,0.276740577,22395,7.683333333,1394779.35,255008.2666,18.68925834,3.123486819,3450003.572,624053.1904,44654562,118810,521,161404,69812,48005162,74630,375.85
2014/10/3,34661425924,11.69504803,4853097938,13341850,2285468,29311,168263.0804,0.27812744,22434,7.566666667,1286220,242947.0648,17.69264629,2.852947532,5568420.739,646978.0055,45083900,123942,613,150641,67817,48077860,72698,363.75
2014/10/4,34661425924,13.09999729,4484062800,13345425,2289712,31514,187733.9957,0.301910554,22477,8.216666667,1205568,246393.1225,17.11725117,2.018901364,9352563.977,701363.3878,59714061,177720,555,137659,65139,48148290,70430,336
2014/10/5,34661425924,11.43225211,3920457791,13349875,2294746,29225,194001.5459,0.227524784,22517,6.283333333,1310061.87,306699.1315,19.64906139,1.975067853,14715813.36,832748.7001,66329968,225866,533,207383,62133,48214963,66673,293.67
2014/10/6,34661425924,12.29635546,4422803400,13353875,2299839,32949,186387.1822,0.266133547,22559,7.266666667,1328774.4,275684.6125,17.68727737,1.600860175,28089071.53,1220734.779,83003776,250615,459,151236,70344,48290089,75126,331.2
2014/10/7,34661425924,13.26892581,4417374855,13357650,2305242,34985,193986.3501,0.289655048,22602,7.033333333,1252691.6,260177.3531,15.90820497,2.39150858,8268087.292,877334.1147,52380811,158394,432,178444,74334,48368834,78745,330.7
2014/10/8,34661425924,13.07728331,4626353891,13360925,2310933,34934,160430.3821,0.332106379,22645,8.683333333,1138502.88,225716.7765,14.17388178,1.793614781,9273578.803,767509.0555,63475329,183317,492,165335,73207,48449158,80324,346.26
2014/10/9,35002482026,13.35198908,5064334157,13364475,2316618,32742,217903.5143,0.28676258,22685,8.833333333,1350163.22,247077.5603,17.10279717,1.594426389,15131487.59,1095727.483,84680185,223466,582,156106,73307,48528102,78944,378.94
2014/10/10,35002482026,13.41027929,4798872497,13368450,2321603,38785,285540.5781,0.271894821,22728,7.15,1431572.36,276657.2683,16.87955996,2.160823265,11248182.13,919976.9903,66251247,184559,524,164414,73889,48612913,84811,358.97
2014/10/11,35002482026,10.51275487,4813795280,13372025,2326689,29753,228150.2993,0.241157785,22762,8.15,1290564.15,248817.5431,19.63611694,2.073662223,3618894.285,700669.8075,62235987,172883,493,152027,61934,48678637,65724,359.99
2014/10/12,35002482026,11.06974068,4879865752,13375725,2331810,27982,96517.37279,0.26744617,22801,8.283333333,1353884.13,257517.4572,21.17230366,3.630595051,3761063.583,462113.0089,37290971,102215,536,206084,59581,48742583,63946,364.83
2014/10/13,35002482026,12.83998343,5103763143,13379550,2336999,34064,175217.5624,0.284518772,22844,7.783333333,1463662.02,266217.3713,19.43671013,2.36811215,8081594.465,763961.0632,61807124,162028,411,181872,70036,48817887,75304,381.46
2014/10/14,35002482026,13.09047261,5512344465,13383050,2342157,36682,342312.685,0.330927004,22890,7.366666667,1446969.57,243597.5947,17.75618866,1.685221991,12614893.75,901154.5788,85862253,208459,467,174859,75953,48899378,81491,411.89
2014/10/15,35002482026,12.64154509,5274369650,13386725,2347111,34088,698792.6351,0.29012019,22932,7.516666667,1452678,255777.4744,18.83390595,2.415977202,8751642.324,1182079.054,60127968,152609,568,175952,73184,48976509,77131,394
2014/10/16,35002482026,12.18979168,5061867360,13390475,2352582,33354,625610.946,0.272892335,22972,7.016666667,1422111.24,260997.4229,19.21512282,2.905530005,6974276.305,1054418.564,48944986,129477,581,163270,70193,49050519,74010,378.02
2014/10/17,35002482026,11.63600658,5127558025,13393825,2357177,33443,486681.5132,0.288804367,23010,8.283333333,1286691.63,233157.6978,17.91400927,2.362729535,5953062.278,941743.9903,54457847,142251,465,157782,69098,49122345,71826,382.83
2014/10/18,35002482026,11.15788265,5220952124,13398050,2361569,31957,274403.4795,0.22321253,23047,7.25,1650684.48,294057.0964,23.75974436,3.791031509,3032030.329,623439.8269,43541830,111737,553,156631,64669,49191819,69474,389.68
2014/10/19,35002482026,10.3090553,5213010586,13401400,2366318,28468,190151.5663,0.286972274,23085,8.3,1307006.4,233157.6978,20.85737265,4.017721563,1463419.636,469915.1968,32531035,83629,500,211493,58026,49254483,62664,388.99
2014/10/20,35002482026,12.24408182,5160197008,13404850,2370886,36412,329536.5456,0.308277268,23127,8.083333333,1332696.9,240117.6291,16.9893668,2.831365555,4094610.973,779840.4409,47069051,122273,483,155800,71465,49332926,78443,384.95
2014/10/21,35002482026,12.99216076,5189031450,13408350,2376258,37939,199776.2463,0.319150468,23171,8.5,1359144,243597.5947,16.69279424,3.339211688,3184745.494,597224.0938,40702541,105175,542,175051,76716,49414347,81421,387
2014/10/22,35002482026,12.4960203,5165201888,13412625,2381387,35753,345050.5831,0.25605997,23214,6.75,1650923.7,297537.0621,20.75432706,2.234460907,3342809.099,856126.742,73884654,191858,537,171845,74600,49493893,79546,385.1
2014/10/23,35985640265,12.58522357,4883362638,13416200,2385891,35074,567550.9561,0.305900954,23257,7.583333333,1305632.13,255806.3909,16.49087606,2.592897011,6378388.125,1056703.001,50354184,138339,590,163026,71289,49573066,79173,363.99
2014/10/24,35985640265,13.03797728,4810631777,13420275,2390219,37969,279065.7183,0.265318256,23300,6.75,1465384.48,291583.5085,17.94868488,2.549342475,6960388.605,729895.5124,57480880,160355,626,165243,74677,49654709,81643,358.46
2014/10/25,35985640265,11.56370092,4683525527,13424075,2394480,35538,497211.1359,0.266204828,23340,7.783333333,1329619.79,271906.0938,18.10484464,3.033959748,3913031.761,967324.3819,43824569,125611,539,189654,66299,49728149,73440,348.89
2014/10/26,35985640265,10.7606396,4772474125,13427325,2399236,34237,575873.6695,0.291984521,23377,8.716666667,1158701.8,232551.2644,16.42686533,3.57492429,2890240.632,869465.6116,32411926,91191,468,183560,66113,49798686,70537,355.43
2014/10/27,35985640265,12.80693278,4788169325,13431050,2407862,37748,678009.1038,0.303380518,23422,7.233333333,1332240.5,266539.5262,16.62495164,3.155650167,2725857.574,1047668.332,42217623,118423,465,181920,74641,49878821,80135,356.5
2014/10/28,35985640265,13.72107912,4768547912,13434800,2412721,41841,446513.238,0.321274783,23470,7.216666667,1335639.22,268328.3821,15.07493476,3.224950506,2622826.729,831304.7652,41415805,116684,462,177816,80037,49967421,88600,354.94
2014/10/29,35985640265,13.55763444,4616493552,13438400,2417787,43379,314540.4549,0.320138262,23516,7.816666667,1241173.89,257595.2468,13.74987692,2.555544963,4210924.882,785066.4008,48567875,141379,545,175287,79347,50057689,90268,343.53
2014/10/30,35985640265,14.37016784,4530198325,13442725,2422956,45124,309345.785,0.278903526,23564,6.633333333,1462243,309472.0673,15.66610598,3.136293508,3671261.965,713144.3449,46623283,138348,551,175625,80386,50151027,93338,337
2014/10/31,35985640265,13.21155884,4584899554,13447425,2428297,41143,854514.2388,0.251447764,23611,5.95,1606897.35,336304.9055,18.24734108,3.35681302,4354922.073,1213778.66,47869731,140401,557,174925,79609,50239089,88062,340.95
2014/11/1,35985640265,13.16989149,4403862031,13451425,2432909,35833,346596.1801,0.241113639,23649,6.583333333,1313816.07,286216.9409,17.62376013,3.57362259,3981304.063,827309.2892,36764265,112295,623,146848,67184,50313637,74548,327.39
2014/11/2,35985640265,12.40614973,4392017915,13455525,2437743,37621,282394.4106,0.278758584,23694,7.116666667,1342197.92,293372.3644,17.70079154,4.388813194,3637782.518,559357.2712,30582252,93693,621,236884,64662,50389464,75827,326.41
2014/11/3,35985640265,12.83380219,4385207114,13459400,2442649,39357,655680.3224,0.300931789,23740,6.816666667,1266423.47,277272.6615,14.98335901,3.080885174,3473706.227,1042661.312,41105832,126165,486,157911,73300,50473986,84522,325.81
2014/11/4,35985640265,16.9453104,4425721720,13463500,2447677,42876,481423.4602,0.292562496,23787,6.566666667,1353011.52,293372.3644,14.96925984,2.818795233,4549999.068,923157.2126,47999638,146020,519,184888,80673,50564372,90386,328.72
2014/11/5,39603666252,13.4448337,4605750325,13467500,2452837,40696,273677.7399,0.292590141,23833,7.2,1372405.87,314993.4284,15.37726888,1.759121517,4919218.313,1152156.045,78016547,228125,536,171401,79327,50653621,89249,341.99
2014/11/6,39603666252,13.61566812,4687412655,13471125,2457672,41710,260711.7851,0.330640372,23880,8.55,1265878.48,285462.7945,14.01222568,2.459924266,4520802.114,748729.8643,51460059,147891,619,173515,80971,50743962,90341,347.96
2014/11/7,39603666252,14.19042877,4611859379,13474725,2462589,42758,302802.9525,0.351585766,23930,7.883333333,1236927.64,283494.0856,13.81393804,1.996647232,3681058.275,878920.5941,61950234,181003,650,163094,78705,50833504,89542,342.26
2014/11/8,39603666252,11.42289968,4661447670,13478625,2467532,37848,250125.378,0.267680767,23971,7.016666667,1352580.24,307118.5927,17.80882475,3.889364058,1077208.905,610662.4295,34776386,100556,685,144394,67080,50909454,75950,345.84
2014/11/9,39603666252,15.08499306,4804211514,13482100,2472448,34551,213246.2888,0.322259869,24015,8.216666667,1243626.6,273650.541,17.22069042,3.469257912,3014861.332,527379.8869,35847049,100598,607,223383,63268,50981671,72217,356.34
2014/11/10,39603666252,12.86996556,5069001614,13486050,2477509,42424,370782.7404,0.301365695,24062,7.183333333,1489196.94,311056.0106,17.55735083,2.370219169,7095171.621,892187.1142,62829504,167158,498,176533,75820,51066490,84819,375.87
2014/11/11,39603666252,13.37547938,4924234458,13489575,2482915,43027,273091.9711,0.328229458,24108,8.483333333,1291511.52,277587.9588,14.78750968,2.28756183,3730304.515,696341.6986,56457994,154662,505,168913,79449,51153828,87338,365.04
2014/11/12,39603666252,13.57996146,5802913007,13492950,2488094,43877,340571.4054,0.363384254,24157,8.083333333,1457077.16,265775.7052,16.60127334,1.61151342,13701896.4,987906.6216,90416694,210237,560,179505,82662,51241597,87769,430.07
2014/11/13,39603666252,15.77819904,5487177696,13496600,2493727,46646,302702.1326,0.381909116,24212,7.95,1490042.4,287431.5034,14.88301088,1.230124961,19558835.4,1238485.92,121129353,297937,583,197029,95109,51341714,100117,406.56
2014/11/14,39603666252,13.66636534,5353659140,13500250,2499028,42661,287387.5636,0.341988936,24261,7.583333333,1452599.28,287431.5034,16.38929133,1.192270831,14005578.12,1507331.412,121834674,307229,637,200490,80812,51430345,88631,396.56
2014/11/15,39603666252,11.49113334,5038882560,13504000,2504332,36248,278844.8326,0.265803852,24300,7.116666667,1403379.54,295306.3392,18.75398618,2.281480353,5008203.541,818788.5823,61511796,164849,624,156976,69581,51505176,74831,373.14
2014/11/16,39603666252,11.2481313,5182200331,13507625,2509233,33894,223603.0993,0.29432819,24342,8.3,1394951.4,285462.7945,19.02085413,2.953005724,4219656.246,696352.429,47238357,123129,698,220218,67707,51578514,73338,383.65
2014/11/17,39603666252,14.59071691,5113804134,13511425,2514428,40754,252564.8985,0.328099301,24391,7.5,1443522.72,299243.757,16.94255607,2.157602303,8319084.817,810899.0753,66904022,176770,492,171933,78525,51663715,85201,378.48
2014/11/18,39603666252,13.12671076,5134550134,13515175,2519771,39694,338099.1886,0.316114966,24438,8,1429601.33,295306.3392,16.33382078,1.630617773,6157877.815,1003526.484,87672375,230771,532,176768,79411,51751239,87524,379.91
2014/11/19,40300030328,13.42190503,5066365722,13518600,2524914,38801,357314.5556,0.34005729,24484,7.516666667,1288459.26,274455.5762,14.75543409,2.400965341,4134954.046,932714.6384,53664217,143192,540,175445,81149,51838560,87321,374.77
2014/11/20,40300030328,12.9020255,4890916443,13522025,2529796,41232,316281.9712,0.334815464,24529,8.033333333,1243162.9,274455.5762,14.54042715,2.032476458,5695435.058,1049769.09,61164935,169104,646,177646,79495,51924057,85497,361.7
2014/11/21,40300030328,13.09970976,4827117113,13525125,2534878,42217,317687.8008,0.371921186,24575,8.266666667,1111029.7,248412.3463,12.83285053,1.932560318,5580672.79,1154314.516,57490040,161082,629,174282,76668,52010634,86577,356.9
2014/11/22,40300030328,11.58254175,4867761185,13529075,2539735,36842,309003.5422,0.260187644,24616,7.25,1425167.8,316525.409,18.31082074,3.408135954,2498648.388,1010860.917,41816636,116222,633,166491,71779,52088466,77832,359.8
2014/11/23,40300030328,11.46468237,4912198474,13532600,2544836,35721,262228.4236,0.306244647,24659,8.916666667,1283532.64,282468.8777,17.10441812,4.20332134,1909531.385,630481.049,30536153,84124,554,224922,67599,52163507,75041,362.99
2014/11/24,40300030328,12.49930625,5198006400,13536475,2549601,42294,267572.5462,0.302699071,24705,7.2,1492608,310515.4329,17.81218898,2.963961684,6048700.442,684551.8473,50358546,131142,539,163316,73842,52247304,83797,384
2014/11/25,40300030328,12.20971239,5159022365,13539675,2554674,40718,261823.4611,0.358403556,24750,9.05,1223868.36,256425.6478,14.77869851,1.577803894,7808526.35,971907.5627,77567837,203574,518,169442,78211,52330117,82813,381.03
2014/11/26,40300030328,13.02889699,5030504780,13543250,2560435,44683,459406.9622,0.342394929,24798,8.033333333,1332726.72,286475.5284,14.80494918,2.116731986,4289865.238,1104521.734,62961524,169507,665,180983,84534,52420136,90019,371.44
2014/11/27,40300030328,11.78619228,5047706146,13546525,2564992,40150,555703.7585,0.344514425,24843,8.016666667,1224429.32,262435.624,14.7558939,2.523255496,3447448.614,1029359.486,48525776,130229,709,178381,77335,52503115,82979,372.62
2014/11/28,40300030328,11.65678584,5096576448,13550400,2569340,40973,307013.2731,0.296186072,24888,8.55,1461602.32,310515.4329,16.99794527,0.955681452,4143427.005,1213410.976,152938232,406621,804,175185,80741,52589102,85987,376.12
2014/11/29,40300030328,11.54299905,5112905894,13554175,2573701,39455,394529.9579,0.288246584,24931,7.816666667,1428154.92,302502.1314,17.53369985,1.91707689,3675373.639,1033732.094,74496486,197488,681,166646,76097,52670554,81452,377.22
2014/11/30,40300030328,11.696469,5097293877,13558075,2578398,37613,363088.7638,0.308829748,24979,7.516666667,1470379.56,312518.7583,18.16763733,3.753894182,1378610.325,990440.1206,39169446,104185,619,245004,72338,52751488,80934,375.96
2014/12/1,40300030328,14.00206215,5176753038,13561650,2583362,43546,549667.8305,0.389376267,25034,8.3,1369993.08,286475.5284,14.387661,2.258631809,2142298.704,1309082.45,60655884,158902,576,174232,86252,52846708,95220,381.72
2014/12/2,40300030328,14.21393491,5180956836,13565200,2588840,46847,408179.4214,0.37770589,25087,9.566666667,1361198.52,284472.2031,13.50582938,0.947981492,2688428.191,1337249.838,143589145,375957,634,205483,94405,52947494,100786,381.93
2014/12/3,40300030328,13.58502718,5132181106,13568225,2593733,45732,383629.9814,0.443649749,25140,9.15,1149123.5,242402.3702,11.81059345,1.455313193,3147124.924,1219368.151,78960564,208752,563,199881,92810,53044790,97296,378.25
2014/12/4,40007470271,14.05123147,5044277365,13571925,2599020,48645,281025.0095,0.355756921,25192,8.4,1380382.38,294339.7559,13.69033096,1.938157578,4490174.357,993707.5456,71221370,191625,644,186491,88683,53145619,100829,371.67
2014/12/5,40007470271,13.71698344,5077030937,13575675,2604407,44042,415684.0154,0.331026103,25241,7.083333333,1407286.74,298317.3202,15.14840409,1.413429322,2895748.427,1282269.548,99565413,266232,553,194141,86128,53238519,92900,373.98
